idlevelorg,Name,Org,Age,Level,PA,xSpect,K%,ISO,BB%,OPS,BABIP,AVG,OBP,SLG,XBH,HR,SB,CS,eFB%,eGB%,eLD%,Days,Date
17710-AAA-SDP,Matt Beaty,SDP,29,AAA,17,0.5,0.235,0.235,0.0,1.059,0.5,0.412,0.412,0.647,2,1,0,0,0.167,0.75,0.083,14,2022-06-03
sa3017791-A-TBR,Mason Auer,TBR,21,A,45,1.019,0.156,0.317,0.089,1.059,0.375,0.341,0.4,0.659,6,2,8,1,0.438,0.438,0.125,14,2022-06-03
sa3017338-A+-CHW,Terrell Tatum,CHW,22,A+,46,1.095,0.152,0.333,0.065,1.058,0.344,0.333,0.391,0.667,7,3,2,1,0.219,0.625,0.188,14,2022-06-03
sa3017113-A-BOS,Phillip Sikes,BOS,23,A,43,0.838,0.256,0.429,0.116,1.058,0.261,0.257,0.372,0.686,8,3,1,1,0.348,0.348,0.261,14,2022-06-03
sa3017114-A-BOS,Marcelo Mayer,BOS,19,A,12,0.333,0.333,0.222,0.167,1.056,0.6,0.333,0.5,0.556,2,0,1,0,0.0,0.6,0.4,14,2022-06-03
sa1170340-AA-MIL,Terence Doston,MIL,21,AA,10,0.556,0.1,0.111,0.1,1.056,0.5,0.444,0.5,0.556,1,0,0,0,0.25,0.375,0.375,14,2022-06-03
sa3010021-AA-LAD,Kody Hoese,LAD,24,AA,30,0.591,0.233,0.276,0.033,1.055,0.476,0.379,0.4,0.655,5,1,0,0,0.333,0.476,0.238,14,2022-06-03
sa3017329-A+-PHI,Ethan Wilson,PHI,22,A+,43,1.132,0.14,0.316,0.07,1.053,0.344,0.342,0.395,0.658,7,2,3,0,0.5,0.281,0.188,14,2022-06-03
sa3014833-A+-STL,Matt Chamberlain,STL,23,A+,12,0.409,0.333,0.273,0.083,1.053,0.5,0.364,0.417,0.636,1,1,0,0,0.167,0.667,0.333,14,2022-06-03
sa919532-A+-OAK,Gabriel Maciel,OAK,23,A+,16,0.821,0.188,0.308,0.188,1.053,0.4,0.308,0.438,0.615,2,0,2,0,0.3,0.5,0.2,14,2022-06-03
19956-AA-PHI,Mickey Moniak,PHI,24,AA,25,0.543,0.24,0.261,0.04,1.052,0.444,0.391,0.4,0.652,3,1,0,0,0.333,0.389,0.278,14,2022-06-03
sa1169950-AA-PIT,Aaron Shackelford,PIT,25,AA,39,0.65,0.256,0.333,0.077,1.051,0.391,0.333,0.385,0.667,6,3,1,0,0.435,0.348,0.174,14,2022-06-03
sa919293-AAA-TBR,Jonathan Aranda,TBR,24,AAA,46,1.124,0.152,0.342,0.087,1.049,0.258,0.316,0.391,0.658,5,4,1,0,0.387,0.419,0.194,14,2022-06-03
10642-AAA-COL,Carlos Perez,COL,31,AAA,24,0.884,0.208,0.368,0.167,1.048,0.25,0.263,0.417,0.632,3,2,0,0,0.417,0.333,0.25,14,2022-06-03
sa828876-AA-CHW,D.J. Burt,CHW,26,AA,29,0.63,0.172,0.217,0.172,1.048,0.444,0.348,0.483,0.565,4,0,3,0,0.222,0.611,0.167,14,2022-06-03
sa914242-AAA-LAD,Omar Estevez,LAD,24,AAA,15,1.071,0.2,0.429,0.067,1.048,0.222,0.286,0.333,0.714,2,2,0,0,0.333,0.444,0.222,14,2022-06-03
sa3011587-AA-HOU,Luke Berryhill,HOU,24,AA,59,0.463,0.305,0.283,0.169,1.045,0.44,0.304,0.458,0.587,7,3,1,0,0.44,0.28,0.36,14,2022-06-03
sa918983-AA-PIT,Matt Fraizer,PIT,24,AA,49,0.724,0.204,0.295,0.082,1.045,0.406,0.341,0.408,0.636,7,2,1,0,0.656,0.25,0.156,14,2022-06-03
sa918890-AA-KCR,John Rave,KCR,24,AA,18,0.6,0.167,0.2,0.111,1.044,0.455,0.4,0.444,0.6,1,1,0,0,0.455,0.091,0.455,14,2022-06-03
22263-AAA-STL,Nolan Gorman,STL,22,AAA,147,0.542,0.34,0.368,0.082,1.044,0.371,0.308,0.367,0.677,19,15,3,0,0.471,0.271,0.271,14,2022-06-03
sa3017326-A-TOR,Damiano Palmegiani,TOR,22,A,49,1.296,0.184,0.476,0.082,1.041,0.167,0.238,0.327,0.714,10,5,0,0,0.533,0.3,0.167,14,2022-06-03
sa3017398-A-BOS,Nathan Hickey,BOS,22,A,46,0.539,0.261,0.281,0.283,1.041,0.35,0.281,0.478,0.562,5,2,0,0,0.25,0.35,0.45,14,2022-06-03
sa3010008-A+-SFG,Carter Aldrete,SFG,24,A+,42,1.098,0.214,0.471,0.143,1.039,0.125,0.235,0.333,0.706,6,5,0,1,0.542,0.292,0.208,14,2022-06-03
sa3008051-AA-NYY,Josh Breaux,NYY,24,AA,37,1.131,0.162,0.367,0.189,1.039,0.238,0.267,0.405,0.633,5,3,0,0,0.429,0.476,0.095,14,2022-06-03
27461-AAA-SDP,Shogo Akiyama,SDP,34,AAA,37,0.747,0.162,0.242,0.108,1.038,0.4,0.364,0.432,0.606,4,2,1,0,0.24,0.32,0.4,14,2022-06-03
sa3006893-AAA-TOR,Jordan Groshans,TOR,22,AAA,32,0.352,0.219,0.154,0.156,1.038,0.5,0.385,0.5,0.538,2,1,1,0,0.167,0.611,0.222,14,2022-06-03
sa3006912-AA-ATL,CJ Alexander,ATL,25,AA,54,0.683,0.259,0.354,0.093,1.037,0.323,0.312,0.37,0.667,7,5,4,1,0.581,0.29,0.161,14,2022-06-03
sa3007519-AA-PHI,Logan O'Hoppe,PHI,22,AA,47,1.506,0.085,0.256,0.149,1.037,0.333,0.333,0.447,0.59,6,2,0,0,0.485,0.333,0.182,14,2022-06-03
sa917116-A-NYM,Raul Beracierta,NYM,23,A,24,0.381,0.375,0.286,0.125,1.036,0.5,0.333,0.417,0.619,2,2,0,0,0.4,0.2,0.4,14,2022-06-03
sa872466-AA-PHI,Kevin Vicuna,PHI,24,AA,24,0.686,0.208,0.286,0.042,1.036,0.438,0.333,0.417,0.619,4,0,1,0,0.312,0.438,0.25,14,2022-06-03
sa917767-AA-PIT,Lolo Sanchez,PIT,23,AA,23,0.852,0.13,0.222,0.217,1.034,0.357,0.333,0.478,0.556,2,1,1,0,0.786,0.143,0.071,14,2022-06-03
sa3014530-A+-CHC,Jordan Nwogu,CHC,23,A+,45,0.814,0.178,0.289,0.089,1.032,0.344,0.342,0.4,0.632,5,2,1,0,0.469,0.375,0.156,14,2022-06-03
sa3016862-A-LAA,Myles Emmerson,LAA,24,A,25,1.42,0.08,0.227,0.12,1.031,0.368,0.364,0.44,0.591,3,1,1,0,0.474,0.474,0.105,14,2022-06-03
sa918278-A-STL,Brady Whalen,STL,24,A,45,0.505,0.178,0.179,0.133,1.031,0.467,0.385,0.467,0.564,5,1,0,0,0.3,0.333,0.333,14,2022-06-03
14477-AAA-MIN,Jake Cave,MIN,29,AAA,55,0.866,0.182,0.315,0.018,1.03,0.375,0.352,0.364,0.667,8,4,0,0,0.175,0.475,0.35,14,2022-06-03
sa3010703-AA-DET,Andrew Navigato,DET,24,AA,38,0.921,0.132,0.242,0.079,1.027,0.357,0.364,0.421,0.606,4,2,3,0,0.429,0.286,0.286,14,2022-06-03
12399-AAA-CIN,Taylor Motter,CIN,32,AAA,26,0.513,0.154,0.158,0.231,1.026,0.375,0.368,0.5,0.526,1,1,0,0,0.5,0.188,0.312,14,2022-06-03
sa3014458-A-CHC,Pete Crow-Armstrong,CHC,20,A,37,0.998,0.162,0.324,0.081,1.025,0.32,0.324,0.378,0.647,4,3,3,0,0.36,0.4,0.2,14,2022-06-03
sa3014878-AA-MIL,Noah Campbell,MIL,23,AA,10,0.469,0.4,0.375,0.2,1.025,0.5,0.25,0.4,0.625,2,0,0,0,0.25,0.5,0.25,14,2022-06-03
sa828682-AAA-SEA,Forrest Wall,SEA,26,AAA,32,0.423,0.219,0.185,0.156,1.024,0.474,0.37,0.469,0.556,3,1,3,2,0.316,0.368,0.316,14,2022-06-03
sa3009289-A+-CIN,Elly De La Cruz,CIN,20,A+,56,0.549,0.304,0.333,0.036,1.024,0.441,0.333,0.357,0.667,9,3,3,0,0.412,0.441,0.176,14,2022-06-03
sa3008742-A-LAD,Diego Cartaya,LAD,20,A,32,0.762,0.188,0.286,0.281,1.024,0.286,0.238,0.5,0.524,3,1,0,0,0.429,0.357,0.214,14,2022-06-03
sa3005581-A+-BOS,Ceddanne Rafaela,BOS,21,A+,34,0.366,0.265,0.194,0.088,1.022,0.545,0.387,0.441,0.581,5,0,2,0,0.182,0.5,0.318,14,2022-06-03
sa3014516-A+-COL,Zac Veen,COL,20,A+,52,1.067,0.096,0.205,0.212,1.019,0.324,0.333,0.481,0.538,4,2,8,0,0.294,0.5,0.206,14,2022-06-03
12547-AAA-CHC,John Hicks,CHC,32,AAA,28,0.583,0.286,0.333,0.143,1.018,0.357,0.292,0.393,0.625,3,2,1,0,0.357,0.357,0.357,14,2022-06-03
19931-AAA-MIA,Luke Williams,MIA,25,AAA,13,0.542,0.308,0.333,0.308,1.017,0.25,0.222,0.462,0.556,1,1,4,0,0.5,0.0,0.5,14,2022-06-03
sa3010039-AA-CLE,Will Brennan,CLE,24,AA,19,1.676,0.105,0.353,0.105,1.015,0.286,0.294,0.368,0.647,3,1,2,0,0.5,0.429,0.071,14,2022-06-03
19952-AAA-NYM,Khalil Lee,NYM,24,AAA,41,0.488,0.293,0.286,0.073,1.015,0.429,0.314,0.415,0.6,6,2,3,0,0.381,0.381,0.238,14,2022-06-03
sa3008946-A-CHC,Felix Stevens,CHC,22,A,26,0.557,0.385,0.429,0.154,1.013,0.2,0.238,0.346,0.667,3,3,0,1,0.4,0.6,0.2,14,2022-06-03
sa3016858-A+-SEA,Charlie Welch,SEA,22,A+,26,0.884,0.269,0.476,0.192,1.013,0.091,0.19,0.346,0.667,4,3,0,0,0.364,0.273,0.273,14,2022-06-03
sa3015622-A-TBR,Edwin Barragan,TBR,18,A,17,2.267,0.059,0.267,0.059,1.012,0.308,0.333,0.412,0.6,2,1,1,0,0.154,0.769,0.077,14,2022-06-03
sa3014499-AA-BAL,Jordan Westburg,BAL,23,AA,55,0.518,0.236,0.245,0.091,1.01,0.424,0.347,0.418,0.592,6,3,1,0,0.303,0.424,0.273,14,2022-06-03
sa3010862-AA-NYM,Francisco Alvarez,NYM,20,AA,53,0.579,0.264,0.306,0.075,1.01,0.387,0.327,0.377,0.633,7,4,0,0,0.29,0.452,0.258,14,2022-06-03
sa3009868-A+-KCR,Morgan McCullough,KCR,24,A+,33,0.519,0.333,0.346,0.182,1.009,0.385,0.269,0.394,0.615,4,2,0,1,0.308,0.385,0.308,14,2022-06-03
sa3008279-A+-CHC,Caleb Knight,CHC,26,A+,17,0.654,0.176,0.231,0.176,1.009,0.333,0.308,0.471,0.538,1,1,0,1,0.333,0.333,0.333,14,2022-06-03
15654-AAA-OAK,Billy McKinney,OAK,27,AAA,52,0.498,0.327,0.326,0.173,1.008,0.364,0.279,0.404,0.605,6,4,1,0,0.409,0.273,0.273,14,2022-06-03
sa829857-AAA-MIA,Bryson Brigman,MIA,27,AAA,37,0.35,0.216,0.152,0.081,1.005,0.52,0.394,0.459,0.545,4,0,1,1,0.32,0.6,0.12,14,2022-06-03
sa3006910-A+-TOR,Addison Barger,TOR,22,A+,41,0.35,0.293,0.205,0.049,1.004,0.538,0.385,0.415,0.59,6,1,1,0,0.423,0.269,0.308,14,2022-06-03
sa3008888-A-SDP,Albert Fabian,SDP,20,A,57,0.493,0.316,0.311,0.175,1.004,0.333,0.289,0.404,0.6,6,4,1,1,0.407,0.37,0.222,14,2022-06-03
sa3007030-AA-SFG,Frankie Tostado,SFG,24,AA,49,0.583,0.224,0.262,0.102,1.003,0.387,0.333,0.408,0.595,6,2,1,0,0.323,0.516,0.161,14,2022-06-03
sa3014823-A+-HOU,J.C. Correa,HOU,23,A+,44,0.733,0.114,0.167,0.045,1.003,0.429,0.405,0.432,0.571,3,2,0,0,0.171,0.657,0.2,14,2022-06-03
sa3015051-AA-CHC,Matt Mervis,CHC,24,AA,48,0.651,0.25,0.326,0.104,1.003,0.333,0.302,0.375,0.628,6,4,0,0,0.519,0.222,0.259,14,2022-06-03
sa3003282-A-TBR,Abiezel Ramirez,TBR,22,A,36,0.931,0.167,0.31,0.194,1.003,0.286,0.276,0.417,0.586,4,2,2,0,0.286,0.524,0.19,14,2022-06-03
sa3014937-AA-KCR,Tucker Bradley,KCR,24,AA,46,0.737,0.174,0.256,0.13,1.003,0.379,0.333,0.413,0.59,5,2,2,0,0.345,0.448,0.207,14,2022-06-03
19627-AAA-SDP,Brent Rooker,SDP,27,AAA,47,0.803,0.255,0.41,0.17,1.003,0.182,0.231,0.362,0.641,6,5,2,0,0.591,0.227,0.182,14,2022-06-03
sa829756-AAA-TBR,Tristan Gray,TBR,26,AAA,40,0.624,0.325,0.405,0.075,1.001,0.3,0.27,0.325,0.676,7,4,1,0,0.35,0.35,0.3,14,2022-06-03
14137-AAA-COL,Tim Lopes,COL,28,AAA,24,0.571,0.333,0.381,0.042,1.0,0.357,0.286,0.333,0.667,5,1,1,1,0.357,0.286,0.286,14,2022-06-03
8879-AAA-DET,Ryan Lavarnway,DET,34,AAA,42,0.771,0.167,0.257,0.119,1.0,0.346,0.314,0.429,0.571,5,2,0,0,0.423,0.423,0.231,14,2022-06-03
sa3004264-AA-LAA,Livan Soto,LAA,22,AA,40,0.667,0.075,0.1,0.2,1.0,0.367,0.4,0.5,0.5,1,1,2,1,0.267,0.567,0.167,14,2022-06-03
13369-AAA-MIA,Erik Gonzalez,MIA,30,AAA,12,inf,0.0,0.1,0.167,1.0,0.4,0.4,0.5,0.5,1,0,0,0,0.2,0.7,0.1,14,2022-06-03
19818-AAA-WSN,Josh Palacios,WSN,26,AAA,22,1.031,0.091,0.188,0.227,1.0,0.357,0.312,0.5,0.5,2,0,1,1,0.357,0.571,0.0,14,2022-06-03
sa3017372-AA-MIA,Paul McIntosh,MIA,24,AA,36,0.762,0.194,0.296,0.167,1.0,0.278,0.259,0.444,0.556,4,2,1,0,0.278,0.5,0.222,14,2022-06-03
sa3017111-A+-KCR,Dillan Shrum,KCR,24,A+,35,0.404,0.371,0.3,0.114,1.0,0.467,0.3,0.4,0.6,5,2,0,0,0.467,0.4,0.133,14,2022-06-03
11338-AAA-WSN,Adrian Sanchez,WSN,31,AAA,13,1.5,0.077,0.231,0.0,1.0,0.417,0.385,0.385,0.615,3,0,0,0,0.25,0.583,0.167,14,2022-06-03
sa3016819-A-SDP,Max Ferguson,SDP,22,A,57,0.477,0.228,0.217,0.175,1.0,0.438,0.326,0.456,0.543,6,1,7,0,0.25,0.375,0.344,14,2022-06-03
sa917039-AA-KCR,Seuly Matias,KCR,23,AA,38,0.594,0.342,0.406,0.132,0.998,0.278,0.25,0.342,0.656,6,3,0,0,0.556,0.222,0.167,14,2022-06-03
sa917074-AA-BOS,Pedro Castellanos,BOS,24,AA,52,0.929,0.154,0.286,0.019,0.998,0.35,0.347,0.365,0.633,8,3,0,0,0.475,0.4,0.125,14,2022-06-03
sa3014496-AA-SEA,Kaden Polcovich,SEA,23,AA,50,0.694,0.16,0.222,0.1,0.998,0.4,0.356,0.42,0.578,5,2,0,0,0.371,0.429,0.2,14,2022-06-03
sa3004179-AAA-SDP,Matthew Batten,SDP,27,AAA,25,0.649,0.28,0.364,0.12,0.996,0.308,0.273,0.36,0.636,4,2,1,0,0.462,0.0,0.538,14,2022-06-03
sa3009542-A-BAL,Isaac Bellony,BAL,20,A,42,0.303,0.357,0.216,0.119,0.996,0.571,0.351,0.429,0.568,5,1,0,0,0.19,0.476,0.286,14,2022-06-03
16042-AAA-CHW,Mark Payton,CHW,30,AAA,50,0.794,0.18,0.286,0.14,0.995,0.312,0.31,0.4,0.595,5,3,1,0,0.438,0.281,0.281,14,2022-06-03
sa3014489-A+-OAK,Tyler Soderstrom,OAK,20,A+,40,0.473,0.325,0.308,0.025,0.991,0.435,0.333,0.35,0.641,6,3,0,0,0.522,0.391,0.13,14,2022-06-03
sa3017370-A+-DET,Josh Crouch,DET,23,A+,32,2.087,0.062,0.261,0.188,0.99,0.211,0.261,0.469,0.522,2,2,0,0,0.263,0.579,0.158,14,2022-06-03
sa1170003-AA-TBR,Brett Wisely,TBR,23,AA,16,0.492,0.312,0.308,0.125,0.99,0.4,0.308,0.375,0.615,3,0,0,1,0.5,0.3,0.2,14,2022-06-03
sa3014474-A+-DET,Colt Keith,DET,20,A+,52,1.008,0.173,0.349,0.173,0.989,0.233,0.256,0.385,0.605,6,4,1,0,0.467,0.367,0.133,14,2022-06-03
sa1115778-AAA-ARI,Dominic Fletcher,ARI,24,AAA,49,0.598,0.163,0.195,0.143,0.986,0.406,0.341,0.449,0.537,5,1,0,1,0.281,0.594,0.125,14,2022-06-03
sa3007034-A+-NYY,Everson Pereira,NYY,21,A+,49,0.418,0.204,0.171,0.143,0.986,0.438,0.366,0.449,0.537,4,1,2,0,0.281,0.406,0.312,14,2022-06-03
sa3017337-A-BOS,Niko Kavadas,BOS,23,A,48,0.745,0.229,0.341,0.104,0.985,0.296,0.268,0.375,0.61,7,3,0,1,0.519,0.185,0.296,14,2022-06-03
sa3006894-A+-NYY,Anthony Seigler,NYY,23,A+,40,0.258,0.25,0.129,0.2,0.984,0.5,0.355,0.5,0.484,2,1,1,0,0.3,0.2,0.5,14,2022-06-03
sa3005715-A-DET,Alvaro Gonzalez,DET,21,A,19,0.297,0.421,0.25,0.158,0.984,0.571,0.312,0.421,0.562,2,1,0,0,0.286,0.571,0.143,14,2022-06-03
sa3014840-A+-STL,L.J. Jones,STL,23,A+,17,1.594,0.118,0.375,0.0,0.982,0.308,0.312,0.294,0.688,4,1,0,0,0.308,0.385,0.308,14,2022-06-03
sa3016805-A+-TBR,Tanner Murray,TBR,22,A+,37,0.654,0.162,0.212,0.027,0.981,0.37,0.364,0.405,0.576,3,2,1,2,0.37,0.481,0.185,14,2022-06-03
sa3004617-AAA-ARI,Buddy Kennedy,ARI,23,AAA,45,0.329,0.222,0.146,0.089,0.981,0.516,0.39,0.444,0.537,5,0,1,1,0.258,0.452,0.29,14,2022-06-03
sa3004720-AAA-NYM,Mark Vientos,NYM,22,AAA,40,0.324,0.3,0.194,0.075,0.981,0.5,0.361,0.425,0.556,3,2,0,0,0.182,0.455,0.364,14,2022-06-03
sa918318-AAA-TBR,Miles Mastrobuoni,TBR,26,AAA,49,1.069,0.122,0.262,0.122,0.98,0.303,0.31,0.408,0.571,5,3,2,0,0.333,0.364,0.273,14,2022-06-03
sa3007063-AAA-SFG,David Villar,SFG,25,AAA,35,0.687,0.286,0.393,0.143,0.979,0.2,0.214,0.371,0.607,5,3,0,0,0.6,0.267,0.133,14,2022-06-03
sa3003319-A+-TEX,Angel Aponte,TEX,22,A+,18,0.6,0.167,0.2,0.167,0.978,0.364,0.333,0.444,0.533,1,1,0,0,0.273,0.545,0.273,14,2022-06-03
sa828685-AAA-LAA,Jake Gatewood,LAA,26,AAA,32,0.4,0.312,0.25,0.094,0.978,0.471,0.321,0.406,0.571,5,1,0,1,0.471,0.235,0.353,14,2022-06-03
sa3005767-A-CHC,Miguel Fabrizio,CHC,21,A,12,1.636,0.167,0.545,0.083,0.977,0.0,0.182,0.25,0.727,2,2,0,0,0.286,0.571,0.143,14,2022-06-03
sa3010902-A+-ATL,Javier Valdes,ATL,23,A+,34,0.607,0.176,0.214,0.088,0.977,0.35,0.321,0.441,0.536,2,2,0,0,0.25,0.5,0.25,14,2022-06-03
sa828331-AA-LAA,Jose Gomez,LAA,25,AA,37,0.374,0.162,0.121,0.108,0.975,0.481,0.394,0.459,0.515,4,0,0,2,0.296,0.407,0.296,14,2022-06-03
sa3006787-AAA-CLE,David Fry,CLE,26,AAA,36,0.435,0.333,0.29,0.083,0.974,0.389,0.323,0.361,0.613,3,3,0,0,0.222,0.444,0.333,14,2022-06-03
10953-AAA-ATL,Phil Gosselin,ATL,33,AAA,44,0.805,0.182,0.293,0.068,0.973,0.355,0.317,0.364,0.61,7,2,0,0,0.29,0.419,0.258,14,2022-06-03
sa3015173-A-BAL,Roberto Martinez,BAL,19,A,12,1.0,0.167,0.333,0.083,0.972,0.167,0.222,0.417,0.556,1,1,0,1,0.167,0.667,0.167,14,2022-06-03
sa3009191-A-NYM,Carlos Dominguez,NYM,22,A,41,0.222,0.463,0.206,0.073,0.968,0.692,0.324,0.439,0.529,3,2,2,1,0.231,0.692,0.154,14,2022-06-03
sa3017287-A-CHC,BJ Murray Jr.,CHC,22,A,42,0.477,0.19,0.182,0.143,0.968,0.385,0.333,0.452,0.515,4,1,0,0,0.308,0.385,0.269,14,2022-06-03
sa3010700-A+-MIA,Victor Mesa Jr.,MIA,20,A+,49,0.712,0.163,0.233,0.102,0.966,0.382,0.326,0.408,0.558,7,1,0,0,0.412,0.412,0.206,14,2022-06-03
sa3010278-AA-TEX,Kellen Strahm,TEX,25,AA,31,0.0,0.161,0.0,0.194,0.965,0.526,0.417,0.548,0.417,0,0,0,1,0.105,0.737,0.158,14,2022-06-03
sa3005716-A+-MIA,Ynmanol Marinez,MIA,21,A+,46,0.548,0.239,0.262,0.065,0.965,0.367,0.333,0.37,0.595,5,3,0,1,0.467,0.333,0.2,14,2022-06-03
sa3014465-A+-CHC,Owen Caissie,CHC,19,A+,46,0.469,0.304,0.286,0.087,0.965,0.4,0.31,0.37,0.595,6,3,0,1,0.24,0.48,0.28,14,2022-06-03
sa3010596-A+-DET,Corey Joyce,DET,23,A+,53,0.444,0.208,0.184,0.264,0.964,0.36,0.289,0.491,0.474,3,2,1,1,0.32,0.44,0.2,14,2022-06-03
10619-AAA-NYY,David Freitas,NYY,33,AAA,22,0.55,0.227,0.25,0.045,0.964,0.375,0.35,0.364,0.6,3,1,0,0,0.438,0.375,0.188,14,2022-06-03
21635-AAA-PHI,Nick Maton,PHI,25,AAA,32,0.691,0.188,0.259,0.156,0.962,0.35,0.296,0.406,0.556,5,1,1,0,0.6,0.25,0.1,14,2022-06-03
sa3010015-A-LAD,Julio Carrion,LAD,23,A,51,0.539,0.255,0.275,0.176,0.962,0.308,0.275,0.412,0.55,5,3,1,0,0.423,0.462,0.192,14,2022-06-03
sa873960-AAA-LAD,Ryan Noda,LAD,26,AAA,39,0.305,0.256,0.156,0.154,0.962,0.476,0.344,0.462,0.5,3,1,0,0,0.333,0.429,0.286,14,2022-06-03
sa3006676-A-CHW,Samil Polanco,CHW,22,A,20,1.111,0.15,0.333,0.1,0.961,0.231,0.278,0.35,0.611,2,2,0,0,0.385,0.385,0.231,14,2022-06-03
sa3014442-A+-SFG,Patrick Bailey,SFG,23,A+,30,0.525,0.267,0.28,0.167,0.96,0.333,0.28,0.4,0.56,3,2,0,0,0.333,0.467,0.2,14,2022-06-03
sa3006895-AAA-PIT,Ji-hwan Bae,PIT,22,AAA,52,0.664,0.192,0.255,0.096,0.959,0.371,0.319,0.385,0.574,7,2,1,3,0.314,0.457,0.229,14,2022-06-03
sa3003386-AA-HOU,Yainer Diaz,HOU,23,AA,54,0.614,0.093,0.114,0.185,0.959,0.395,0.364,0.481,0.477,3,1,1,0,0.289,0.605,0.105,14,2022-06-03
sa1052903-A+-MIN,Anthony Prato,MIN,24,A+,49,0.658,0.224,0.295,0.102,0.958,0.355,0.295,0.367,0.591,7,2,2,0,0.516,0.29,0.194,14,2022-06-03
sa913279-AAA-NYY,Armando Alvarez,NYY,27,AAA,13,0.709,0.385,0.545,0.077,0.958,0.0,0.182,0.231,0.727,2,2,0,0,0.333,0.167,0.333,14,2022-06-03
15564-AAA-MIL,Tyler White,MIL,31,AAA,42,0.988,0.119,0.235,0.167,0.958,0.296,0.294,0.429,0.529,4,2,0,0,0.556,0.222,0.185,14,2022-06-03
sa3011156-AA-CIN,James Free,CIN,24,AA,32,0.828,0.125,0.207,0.062,0.958,0.348,0.345,0.406,0.552,2,2,0,0,0.261,0.522,0.217,14,2022-06-03
sa3009882-A+-TBR,Logan Driscoll,TBR,24,A+,31,0.511,0.226,0.231,0.129,0.958,0.389,0.308,0.419,0.538,4,1,0,0,0.222,0.611,0.222,14,2022-06-03
sa918686-AA-SFG,Brandon Martorano,SFG,24,AA,41,0.623,0.195,0.243,0.073,0.958,0.37,0.324,0.39,0.568,4,2,0,0,0.519,0.296,0.185,14,2022-06-03
sa3007743-A+-COL,Grant Lavigne,COL,22,A+,51,0.401,0.255,0.205,0.118,0.957,0.467,0.341,0.412,0.545,6,1,1,0,0.3,0.333,0.367,14,2022-06-03
sa3007018-AAA-TBR,Xavier Edwards,TBR,22,AAA,30,0.667,0.167,0.222,0.1,0.956,0.381,0.333,0.4,0.556,4,1,1,2,0.333,0.238,0.476,14,2022-06-03
sa1052762-A+-ARI,Spencer Brickhouse,ARI,24,A+,29,0.518,0.241,0.25,0.138,0.955,0.333,0.292,0.414,0.542,2,2,0,0,0.467,0.4,0.2,14,2022-06-03
sa3004381-A+-DET,Ulrich Bojarski,DET,23,A+,16,0.343,0.625,0.429,0.125,0.955,0.5,0.214,0.312,0.643,2,2,0,0,0.5,0.0,0.5,14,2022-06-03
sa3008590-A+-BOS,Nick Decker,BOS,22,A+,38,0.528,0.211,0.222,0.237,0.955,0.333,0.259,0.474,0.481,4,1,1,0,0.5,0.333,0.167,14,2022-06-03
sa3007870-AA-SDP,Connor Hollis,SDP,27,AA,50,0.403,0.26,0.209,0.14,0.955,0.429,0.326,0.42,0.535,4,2,3,1,0.143,0.464,0.357,14,2022-06-03
sa3015097-AA-CHC,Bradlee Beesley,CHC,24,AA,14,0.875,0.286,0.5,0.071,0.952,0.0,0.167,0.286,0.667,2,2,0,0,0.667,0.333,0.0,14,2022-06-03
sa916969-AA-NYY,Jesus Bastidas,NYY,23,AA,35,0.635,0.229,0.29,0.086,0.952,0.3,0.29,0.371,0.581,3,3,2,1,0.45,0.4,0.2,14,2022-06-03
sa3016823-A-CIN,Blake Dunn,CIN,23,A,39,0.367,0.308,0.226,0.154,0.952,0.444,0.29,0.436,0.516,4,1,10,0,0.278,0.444,0.333,14,2022-06-03
sa3002831-AA-SEA,Tanner Kirwer,SEA,26,AA,31,0.323,0.258,0.167,0.161,0.952,0.412,0.333,0.452,0.5,2,1,2,0,0.353,0.471,0.176,14,2022-06-03
sa3010025-A+-CLE,Joe Naranjo,CLE,21,A+,55,0.747,0.164,0.244,0.182,0.952,0.324,0.289,0.418,0.533,5,2,1,0,0.382,0.412,0.206,14,2022-06-03
18288-AAA-SFG,Austin Dean,SFG,28,AAA,36,0.75,0.167,0.25,0.111,0.951,0.333,0.312,0.389,0.562,4,2,0,1,0.375,0.333,0.25,14,2022-06-03
sa875808-AAA-COL,Jonathan Morales,COL,27,AAA,26,0.565,0.231,0.261,0.077,0.95,0.375,0.304,0.385,0.565,4,1,0,0,0.312,0.375,0.375,14,2022-06-03
sa3008938-A-NYM,Omar De Los Santos,NYM,22,A,46,0.426,0.391,0.333,0.0,0.949,0.423,0.311,0.304,0.644,8,3,3,1,0.423,0.385,0.231,14,2022-06-03
19477-AAA-HOU,Alex De Goti,HOU,27,AAA,53,0.53,0.189,0.2,0.132,0.948,0.389,0.333,0.415,0.533,7,1,0,0,0.306,0.306,0.389,14,2022-06-03
12294-AAA-STL,Cory Spangenberg,STL,31,AAA,23,0.671,0.261,0.35,0.13,0.948,0.25,0.25,0.348,0.6,3,2,1,0,0.333,0.417,0.25,14,2022-06-03
sa3014935-A+-HOU,Zach Daniels,HOU,23,A+,35,0.349,0.371,0.259,0.2,0.947,0.417,0.259,0.429,0.519,3,2,2,0,0.417,0.583,0.0,14,2022-06-03
15766-AA-CHW,Raudy Read,CHW,28,AA,32,0.696,0.125,0.174,0.25,0.947,0.3,0.304,0.469,0.478,2,1,0,0,0.3,0.55,0.15,14,2022-06-03
