idlevel,Name,Org,Age,Level,PA,wRC+,K%,ISO,SwStr%,BB%,OPS,BABIP,AVG,OBP,SLG,HR/FB,HR,2B,3B,SB,CS,FB%,GB%,LD%,Date
sa3008140-AAA,Cadyn Grenier,BAL,25,AAA,128,75.31735708279771,0.2578125,0.0925926,0.10133843,0.1171875,0.62301588,0.29333333,0.21296296,0.31746032,0.30555556,0.03846154,1,7,0,3,2,0.35135135,0.5,0.14864865,2022-05-26
sa3008146-AAA,Matt Pita,NYY,25,AAA,49,109.38973711601815,0.30612245,0.31818182,0.16666667,0.08163265,0.80844156,0.2,0.20454545,0.28571429,0.52272727,0.21052632,4,2,0,3,0,0.65517241,0.27586207,0.06896552,2022-05-26
sa3008267-AAA,Luken Baker,STL,25,AAA,139,82.237586260467,0.25899281,0.203125,0.15594542,0.0647482,0.69525629,0.24418605,0.21875,0.27338129,0.421875,0.20588235,7,5,0,0,0,0.38636364,0.375,0.23863636,2022-05-26
sa3008294-AAA,Brice Turang,MIL,22,AAA,180,97.23724887286858,0.21111111,0.11585366,0.07172414,0.07777778,0.72967479,0.344,0.2804878,0.33333333,0.39634146,0.11111111,3,8,1,5,1,0.2195122,0.55284553,0.22764228,2022-05-26
sa3008306-AAA,Steele Walker,TEX,25,AAA,62,104.32095234348154,0.12903226,0.18518518,0.09885932,0.09677419,0.79928315,0.25581395,0.25925926,0.35483871,0.44444444,0.16666667,3,1,0,2,3,0.4,0.35555556,0.24444444,2022-05-26
sa3008391-AAA,JJ Schwarz,OAK,26,AAA,34,55.31564908328688,0.32352941,0.10344828,0.12418301,0.11764706,0.60446248,0.27777778,0.20689655,0.29411765,0.31034483,0.1,1,0,0,0,0,0.52631579,0.21052632,0.26315789,2022-05-26
sa3008479-AAA,Michael Stefanic,LAA,26,AAA,144,116.40264116991789,0.0625,0.072,0.01720841,0.09722222,0.81772222,0.3559322,0.336,0.40972222,0.408,0.0,0,5,2,3,1,0.24347826,0.48695652,0.26956522,2022-05-26
sa3009875-AAA,J.D. Orr,MIA,25,AAA,11,227.85048129133736,0.09090909,0.09090909,0.04347826,0.0,1.18181819,0.6,0.54545455,0.54545455,0.63636364,0.0,0,1,0,1,0,0.2,0.6,0.2,2022-05-26
sa3009876-AAA,Peyton Burdick,MIA,25,AAA,170,106.70681031682732,0.27647059,0.21276595,0.17210682,0.14117647,0.76281002,0.26966292,0.21276596,0.33727811,0.42553191,0.12765957,6,6,3,5,2,0.51086957,0.29347826,0.19565217,2022-05-26
sa3009896-AAA,Trent Tingelstad,SEA,24,AAA,17,121.44544349763044,0.29411765,0.14285714,0.1627907,0.17647059,0.84033614,0.44444444,0.28571429,0.41176471,0.42857143,0.0,0,0,1,0,0,0.33333333,0.55555556,0.11111111,2022-05-26
sa3009972-AAA,Garrett Hiott,TBR,24,AAA,4,3.060026451959923,0.5,0.0,0.0625,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0,0,0,0,0,0.0,1.0,0.0,2022-05-26
sa3010034-AAA,Korey Lee,HOU,23,AAA,161,59.86871182446194,0.29192547,0.19594595,0.1626409,0.0621118,0.65951822,0.24210526,0.2027027,0.26086957,0.39864865,0.15909091,7,6,1,3,0,0.44,0.38,0.18,2022-05-26
sa3010048-AAA,Ashton Creal,CIN,23,AAA,6,62.05488394089793,0.16666667,0.0,0.0,0.16666667,0.53333333,0.25,0.2,0.33333333,0.2,0.0,0,0,0,1,0,0.0,1.0,0.0,2022-05-26
sa3010146-AAA,AJ Lee,HOU,25,AAA,4,-100.0,0.5,0.0,0.28571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.5,0.5,0.0,2022-05-26
sa3010166-AAA,Jimmy Govern,KCR,25,AAA,65,129.3955303066765,0.21538462,0.22033899,0.17647059,0.09230769,0.86232073,0.34883721,0.28813559,0.35384615,0.50847458,0.0952381,2,5,1,1,0,0.48837209,0.34883721,0.1627907,2022-05-26
sa3010167-AAA,Ike Freeman,CLE,24,AAA,49,137.88200445977392,0.40816327,0.27777778,0.15384615,0.24489796,0.86805555,0.30769231,0.19444444,0.39583333,0.47222222,0.6,3,1,0,0,0,0.3125,0.375,0.3125,2022-05-26
sa3010329-AAA,Shea Langeliers,OAK,24,AAA,173,117.82538899055078,0.21965318,0.2631579,0.13782991,0.10982659,0.87891695,0.2815534,0.26315789,0.35260116,0.52631579,0.22,11,7,0,0,0,0.45454545,0.40909091,0.13636364,2022-05-26
sa3010332-AAA,Braden Shewmake,ATL,24,AAA,136,113.69955031365136,0.14705882,0.13114754,0.11336032,0.09558824,0.78652363,0.33663366,0.29508197,0.36029412,0.42622951,0.05128205,2,8,1,4,0,0.39,0.38,0.23,2022-05-26
sa3010389-AAA,Nelson Maldonado,CHC,25,AAA,98,69.22414719444785,0.18367347,0.11111111,0.10540541,0.07142857,0.63015873,0.27777778,0.23333333,0.28571429,0.34444444,0.05,1,7,0,2,0,0.29411765,0.44117647,0.26470588,2022-05-26
sa3010586-AAA,Spencer Steer,MIN,24,AAA,12,133.2922119727201,0.08333333,0.0,0.03508772,0.16666667,0.83333333,0.375,0.33333333,0.5,0.33333333,0.0,0,0,0,0,0,0.25,0.625,0.125,2022-05-26
sa3010587-AAA,Ryan Kreidler,DET,24,AAA,78,115.38376283659385,0.28205128,0.21538461,0.13513514,0.11538462,0.80769231,0.29268293,0.24615385,0.34615385,0.46153846,0.25,4,2,0,4,1,0.36363636,0.54545455,0.09090909,2022-05-26
sa3010602-AAA,Hunter Markwardt,PHI,24,AAA,0,-100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,,,,2022-05-26
sa3010853-AAA,Branden Fryman,NYM,24,AAA,6,82.01279726318496,0.33333333,0.0,0.26086957,0.0,0.66666666,0.5,0.33333333,0.33333333,0.33333333,0.0,0,0,0,0,1,0.75,0.25,0.0,2022-05-26
sa3011156-AAA,James Free,CIN,24,AAA,17,3.381060477420611,0.35294118,0.05882353,0.20930233,0.0,0.41176471,0.27272727,0.17647059,0.17647059,0.23529412,0.0,0,1,0,0,0,0.5,0.375,0.125,2022-05-26
sa3011255-AAA,Jake Mangum,NYM,26,AAA,9,279.3640060956524,0.0,0.14285714,0.0,0.11111111,1.38095238,0.57142857,0.57142857,0.66666667,0.71428571,0.0,0,1,0,2,0,0.14285714,0.57142857,0.28571429,2022-05-26
sa3011471-AAA,Yolbert Sanchez,CHW,25,AAA,99,114.09703130664492,0.15151515,0.07865169,0.07692308,0.07070707,0.77080945,0.36986301,0.31460674,0.37755102,0.39325843,0.07142857,1,4,0,0,0,0.19178082,0.54794521,0.26027397,2022-05-26
sa3011540-AAA,Michael Busch,LAD,24,AAA,30,139.74036172366883,0.23333333,0.34615385,0.14159292,0.06666667,0.98205129,0.29411765,0.26923077,0.36666667,0.61538462,0.28571429,2,3,0,0,0,0.38888889,0.33333333,0.27777778,2022-05-26
sa3011642-AAA,JJ Bleday,MIA,24,AAA,173,110.2100261419382,0.27745665,0.1942446,0.12322946,0.17919075,0.75406495,0.25,0.20143885,0.3583815,0.39568345,0.13207547,7,6,0,0,0,0.59550562,0.28089888,0.12359551,2022-05-26
sa3011703-AAA,Josh H. Smith,TEX,24,AAA,172,95.1050310764325,0.21511628,0.10958904,0.06891702,0.11627907,0.73614208,0.3271028,0.26027397,0.36627907,0.36986301,0.07317073,3,5,1,8,4,0.37962963,0.41666667,0.2037037,2022-05-26
sa3011890-AAA,Davis Wendzel,TEX,25,AAA,152,68.63688747704826,0.29605263,0.16666667,0.14638158,0.11184211,0.67484051,0.26190476,0.21212121,0.29605263,0.37878788,0.14285714,6,4,0,1,0,0.47727273,0.375,0.14772727,2022-05-26
sa3014466-AAA,Alec Burleson,STL,23,AAA,155,139.1473165438405,0.1483871,0.25517241,0.12252252,0.05806452,0.90700779,0.30973451,0.30344828,0.3483871,0.55862069,0.19565217,9,8,1,2,0,0.38655462,0.42857143,0.18487395,2022-05-26
sa3014819-AAA,Norel Gonzalez,MIA,28,AAA,119,109.245160621829,0.22689076,0.22641509,0.12530713,0.07563025,0.79102584,0.28,0.24528302,0.31932773,0.47169811,0.16666667,5,7,1,0,1,0.38461538,0.48717949,0.12820513,2022-05-26
sa3014838-AAA,Pedro Leon,HOU,24,AAA,180,119.07946258229644,0.31666667,0.26,0.1370224,0.12222222,0.87333334,0.34482759,0.24666667,0.36666667,0.50666667,0.175,7,14,2,11,4,0.43010753,0.31182796,0.25806452,2022-05-26
sa3014888-AAA,Dylan Harris,BAL,25,AAA,34,6.805714898117785,0.47058824,0.12903226,0.08280255,0.08823529,0.40227704,0.14285714,0.09677419,0.17647059,0.22580645,0.25,1,1,0,1,0,0.28571429,0.57142857,0.14285714,2022-05-26
sa3016852-AAA,Max Wright,SFG,24,AAA,1,453.61623670808353,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0,1.0,0.0,0.0,2022-05-26
sa3016859-AAA,James Parker,SEA,22,AAA,4,-100.0,0.25,0.0,0.0952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.66666667,0.33333333,0.0,2022-05-26
sa3016950-AAA,Ben Ramirez,SEA,23,AAA,22,91.45793229589589,0.36363636,0.13636363,0.16666667,0.0,0.77272727,0.46153846,0.31818182,0.31818182,0.45454545,0.5,1,0,0,0,0,0.14285714,0.57142857,0.28571429,2022-05-26
sa3016952-AAA,Channy Ortiz,ARI,23,AAA,12,-70.6513571562261,0.16666667,0.0,0.05128205,0.0,0.16666666,0.1,0.08333333,0.08333333,0.08333333,0.0,0,0,0,0,0,0.4,0.3,0.3,2022-05-26
sa3017081-AAA,Wyatt Young,NYM,22,AAA,84,147.97524469169736,0.1547619,0.08450704,0.06363636,0.13095238,0.88240285,0.42105263,0.35211268,0.44578313,0.43661972,0.0625,1,3,0,2,0,0.27586207,0.43103448,0.29310345,2022-05-26
sa3017902-AAA,Ernie Yake,MIN,24,AAA,17,51.90252158341566,0.05882353,0.0,0.07246377,0.05882353,0.56078432,0.26666667,0.26666667,0.29411765,0.26666667,0.0,0,0,0,0,0,0.26666667,0.53333333,0.2,2022-05-26
sa3018001-AAA,Zac Fascia,CLE,23,AAA,1,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,0.0,0.0,2022-05-26
sa3018124-AAA,Joe Deluca,CIN,26,AAA,2,-100.0,1.0,0.0,0.28571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,2022-05-26
sa507143-AAA,Ali Castillo,PHI,33,AAA,7,136.92730410409098,0.0,0.2,0.04347826,0.28571429,0.82857143,0.2,0.2,0.42857143,0.4,0.0,0,1,0,0,0,0.4,0.2,0.4,2022-05-26
sa511026-AAA,Aderlin Rodriguez,SDP,30,AAA,169,110.48129763810552,0.22485207,0.26530612,0.14913658,0.07100592,0.86108763,0.2745098,0.2585034,0.33727811,0.52380952,0.22222222,10,9,0,0,0,0.41666667,0.34259259,0.24074074,2022-05-26
sa548175-AAA,Matt Lipka,WSN,30,AAA,53,32.282805637565204,0.32075472,0.0,0.17258883,0.0754717,0.46823257,0.3125,0.20408163,0.26415094,0.20408163,0.0,0,0,0,6,0,0.35483871,0.5483871,0.09677419,2022-05-26
sa548189-AAA,Kellin Deglan,TOR,30,AAA,39,-35.76937346170133,0.28205128,0.02631579,0.20769231,0.02564103,0.25978408,0.14814815,0.10526316,0.12820513,0.13157895,0.0,0,1,0,2,0,0.44444444,0.37037037,0.18518519,2022-05-26
sa549144-AAA,Drew Maggi,PHI,33,AAA,128,75.01053062052951,0.1953125,0.03921569,0.09469697,0.15625,0.58175081,0.25641026,0.19607843,0.34645669,0.23529412,0.0,0,4,0,8,2,0.55844156,0.25974026,0.18181818,2022-05-26
sa549286-AAA,Ryan Casteel,ATL,31,AAA,44,97.310530256308,0.29545455,0.35,0.11695906,0.04545455,0.775,0.13043478,0.175,0.25,0.525,0.4,4,0,1,0,0,0.37037037,0.44444444,0.18518519,2022-05-26
sa549926-AAA,D.J. Peterson,COL,30,AAA,99,100.8280528218719,0.33333333,0.1954023,0.19518717,0.09090909,0.7917102,0.36,0.25287356,0.34343434,0.44827586,0.18181818,4,5,0,0,0,0.40740741,0.40740741,0.18518519,2022-05-26
sa596560-AAA,Esteban Quiroz,CHC,30,AAA,60,48.2182718875607,0.23333333,0.08163265,0.09473684,0.15,0.54489796,0.2,0.16326531,0.3,0.24489796,0.05882353,1,1,0,0,0,0.48571429,0.25714286,0.25714286,2022-05-26
sa597218-AAA,Hamlet Marte,LAD,28,AAA,4,-2.041396718278328,0.75,0.0,0.18181818,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,2022-05-26
sa604598-AAA,Joey Meneses,WSN,30,AAA,176,134.4030091455957,0.20454545,0.21472393,0.0866373,0.0625,0.89169688,0.36363636,0.3190184,0.35795455,0.53374233,0.17021277,8,11,0,0,0,0.37007874,0.34645669,0.28346457,2022-05-26
sa657521-AAA,Angelo Castellano,KCR,27,AAA,77,72.3616895609179,0.06493506,0.07692307,0.04626335,0.07792208,0.60809716,0.21666667,0.21538462,0.31578947,0.29230769,0.03703704,1,2,0,5,0,0.45,0.31666667,0.23333333,2022-05-26
sa657922-AAA,Clint Coulter,STL,28,AAA,44,53.08437425451097,0.27272727,0.0,0.11055276,0.09090909,0.48484849,0.25,0.16666667,0.31818182,0.16666667,0.0,0,0,0,0,0,0.41666667,0.41666667,0.16666667,2022-05-26
sa658576-AAA,Jameson Fisher,CHW,28,AAA,53,25.412104363261097,0.37735849,0.04255319,0.16143498,0.11320755,0.43677238,0.25925926,0.14893617,0.24528302,0.19148936,0.0,0,2,0,0,1,0.22222222,0.55555556,0.22222222,2022-05-26
sa658616-AAA,C.J. Hinojosa,SDP,27,AAA,105,76.52592523603045,0.14285714,0.12643678,0.06823529,0.16190476,0.66666666,0.22535211,0.20689655,0.33333333,0.33333333,0.07692308,2,5,0,0,0,0.36111111,0.48611111,0.15277778,2022-05-26
sa658811-AAA,Josh Lester,DET,27,AAA,174,73.08596903623291,0.3045977,0.18471338,0.16452074,0.08045977,0.65228055,0.25252525,0.19745223,0.27011494,0.38216561,0.13636364,6,11,0,1,1,0.42718447,0.40776699,0.16504854,2022-05-26
sa658999-AAA,Wynton Bernard,COL,31,AAA,128,138.6627781472192,0.1484375,0.25833334,0.09623431,0.0625,0.96666667,0.35789474,0.33333333,0.375,0.59166667,0.24,6,7,3,9,0,0.25510204,0.52040816,0.2244898,2022-05-26
sa659077-AAA,Zach Remillard,CHW,28,AAA,139,116.69556994279064,0.1942446,0.12820513,0.10567515,0.1294964,0.787068,0.33707865,0.28205128,0.37681159,0.41025641,0.10714286,3,6,0,7,1,0.30769231,0.47252747,0.21978022,2022-05-26
sa659238-AAA,Elier Hernandez,TEX,27,AAA,114,106.08615820071785,0.21052632,0.1980198,0.13852814,0.09649123,0.81622372,0.31506849,0.26732673,0.35087719,0.46534653,0.19047619,4,4,2,4,1,0.27631579,0.47368421,0.25,2022-05-26
sa709546-AAA,Cole Sturgeon,MIN,30,AAA,54,78.91429210712177,0.14814815,0.08510639,0.07253886,0.09259259,0.63990366,0.28205128,0.23404255,0.32075472,0.31914894,0.0,0,4,0,0,1,0.43589744,0.41025641,0.15384615,2022-05-26
sa735825-AAA,David Rodriguez,TBR,26,AAA,46,85.21364988029377,0.2826087,0.11363637,0.15384615,0.04347826,0.69071147,0.36666667,0.27272727,0.30434783,0.38636364,0.14285714,1,2,0,0,0,0.24137931,0.5862069,0.17241379,2022-05-26
sa735866-AAA,Jhonny Pereda,SFG,26,AAA,69,86.31397236224882,0.05797101,0.08064516,0.08264463,0.08695652,0.71879383,0.30508475,0.29032258,0.34782609,0.37096774,0.0,0,5,0,0,0,0.25423729,0.44067797,0.30508475,2022-05-26
sa736945-AAA,Michael Beltre,NYY,26,AAA,7,19.790145380524653,0.28571429,0.0,0.03571429,0.28571429,0.28571429,0.0,0.0,0.28571429,0.0,0.0,0,0,0,0,0,0.33333333,0.66666667,0.0,2022-05-26
sa737020-AAA,Luis Liberato,SDP,26,AAA,121,55.83343597127936,0.33057851,0.20588235,0.13087935,0.10743802,0.63526088,0.20338983,0.16666667,0.26271186,0.37254902,0.2,5,6,0,3,1,0.390625,0.375,0.234375,2022-05-26
sa737626-AAA,Ben DeLuzio,STL,27,AAA,127,97.13845497892989,0.2519685,0.20175438,0.13191489,0.07874016,0.73691117,0.26315789,0.22807018,0.30708661,0.42982456,0.19354839,6,3,1,7,1,0.3974359,0.46153846,0.14102564,2022-05-26
sa737640-AAA,Thomas Milone,SDP,27,AAA,66,101.22389925704924,0.36363636,0.16071429,0.15162455,0.15151515,0.77435065,0.41935484,0.25,0.36363636,0.41071429,0.11111111,1,4,1,0,3,0.29032258,0.32258065,0.38709677,2022-05-26
sa737824-AAA,Jamie Westbrook,DET,27,AAA,102,71.59061059905785,0.17647059,0.10975609,0.1076555,0.15686275,0.60722047,0.18032787,0.17073171,0.32673267,0.2804878,0.14285714,3,0,0,0,1,0.33870968,0.53225806,0.12903226,2022-05-26
sa737824-AAA,Jamie Westbrook,MIL,27,AAA,12,216.96434675190804,0.0,0.1,0.06818182,0.08333333,1.14545455,0.5,0.5,0.54545455,0.6,0.0,0,1,0,0,0,0.3,0.4,0.3,2022-05-26
sa738262-AAA,Ryan Boldt,TBR,27,AAA,120,83.6249231446533,0.3,0.15044248,0.15835141,0.05,0.68989676,0.33783784,0.24778761,0.29166667,0.39823009,0.12,3,6,1,4,1,0.32894737,0.44736842,0.22368421,2022-05-26
sa738300-AAA,Narciso Crook,CHC,26,AAA,76,62.16252496488576,0.36842105,0.15384616,0.14953271,0.11842105,0.5840081,0.22857143,0.15384615,0.27631579,0.30769231,0.18181818,2,2,1,3,1,0.30555556,0.44444444,0.25,2022-05-26
sa738505-AAA,Chris Okey,CIN,27,AAA,57,33.67001303595118,0.31578947,0.07843137,0.13777778,0.10526316,0.48090816,0.24242424,0.15686275,0.24561404,0.23529412,0.0,0,2,1,0,0,0.18181818,0.60606061,0.21212121,2022-05-26
sa738507-AAA,Edgar Cabral,PHI,26,AAA,43,52.62366629549761,0.23255814,0.07894736,0.1497006,0.11627907,0.54222766,0.22222222,0.18421053,0.27906977,0.26315789,0.0625,1,0,0,1,0,0.57142857,0.32142857,0.10714286,2022-05-26
sa738521-AAA,Charles Leblanc,MIA,26,AAA,163,155.53635607170432,0.27607362,0.20547946,0.13551402,0.09815951,0.95285319,0.45263158,0.34246575,0.40490798,0.54794521,0.18918919,7,9,0,2,0,0.36633663,0.40594059,0.22772277,2022-05-26
sa738683-AAA,Buddy Reed,OAK,27,AAA,56,19.499102579456373,0.28571429,0.0,0.18807339,0.07142857,0.45062388,0.28571429,0.19607843,0.25454545,0.19607843,0.0,0,0,0,1,0,0.23529412,0.55882353,0.20588235,2022-05-26
sa738930-AAA,Taylor Snyder,COL,27,AAA,68,76.50231829951716,0.42647059,0.171875,0.23913043,0.05882353,0.71599265,0.42424242,0.25,0.29411765,0.421875,0.2,2,3,1,1,0,0.29411765,0.47058824,0.23529412,2022-05-26
sa738961-AAA,Caleb Hamilton,MIN,27,AAA,78,113.27266202136067,0.24358974,0.09375,0.15116279,0.17948718,0.7568109,0.34883721,0.265625,0.3974359,0.359375,0.16666667,2,0,0,0,0,0.27272727,0.54545455,0.18181818,2022-05-26
sa739013-AAA,Dominic Miroglio,ARI,27,AAA,72,130.82289955357533,0.15277778,0.24137931,0.08064516,0.19444444,0.90277778,0.27272727,0.25862069,0.40277778,0.5,0.17647059,3,3,1,0,0,0.36956522,0.32608696,0.30434783,2022-05-26
sa747574-AAA,Johan Mieses,BOS,26,AAA,50,173.05245522610633,0.3,0.31707317,0.11981567,0.16,1.0297561,0.36363636,0.29268293,0.42,0.6097561,0.36363636,4,1,0,1,0,0.45833333,0.33333333,0.20833333,2022-05-26
sa823925-AAA,Michael De Leon,CIN,25,AAA,97,66.35631366576197,0.18556701,0.05813954,0.1202346,0.11340206,0.58834812,0.26865672,0.22093023,0.30927835,0.27906977,0.05,1,2,0,0,0,0.32258065,0.46774194,0.20967742,2022-05-26
sa828313-AAA,Roldani Baldwin,BOS,26,AAA,18,62.18447462801501,0.22222222,0.23529412,0.15254237,0.05555556,0.63398693,0.16666667,0.17647059,0.22222222,0.41176471,0.14285714,1,1,0,0,0,0.53846154,0.38461538,0.07692308,2022-05-26
sa828577-AAA,Carlos Perez,CHW,25,AAA,146,128.25491920943355,0.06164384,0.25735294,0.05263158,0.06164384,0.87288477,0.25210084,0.28676471,0.32876712,0.54411765,0.19148936,9,8,0,0,0,0.37301587,0.41269841,0.21428571,2022-05-26
sa828682-AAA,Forrest Wall,SEA,26,AAA,154,56.37369211907849,0.24675325,0.05882352,0.09117647,0.1038961,0.5866013,0.29896907,0.22058824,0.30718954,0.27941176,0.04545455,1,5,0,16,4,0.22680412,0.60824742,0.16494845,2022-05-26
sa828685-AAA,Jake Gatewood,LAA,26,AAA,36,50.316467197349866,0.30555556,0.03125,0.12790698,0.11111111,0.55555556,0.33333333,0.21875,0.30555556,0.25,0.0,0,1,0,0,1,0.52380952,0.23809524,0.23809524,2022-05-26
sa828703-AAA,Marcus Wilson,SEA,25,AAA,133,104.86334550835552,0.33834586,0.25688073,0.15343915,0.15789474,0.82292888,0.28813559,0.22018349,0.34586466,0.47706422,0.25925926,7,5,1,5,1,0.40909091,0.34848485,0.24242424,2022-05-26
sa828797-AAA,Josh Morgan,SEA,26,AAA,22,29.75120818005712,0.31818182,0.16666666,0.12857143,0.09090909,0.56060606,0.16666667,0.16666667,0.22727273,0.33333333,0.125,1,0,0,0,0,0.61538462,0.30769231,0.07692308,2022-05-26
sa828886-AAA,Jermaine Palacios,MIN,25,AAA,150,84.08895453979976,0.22666667,0.10869565,0.12755102,0.08,0.67565217,0.31683168,0.25362319,0.31333333,0.36231884,0.13636364,3,6,0,6,2,0.22,0.58,0.2,2022-05-26
sa829030-AAA,Roy Morales,MIN,27,AAA,29,58.00449040436336,0.13793103,0.03703704,0.05217391,0.06896552,0.60664113,0.30434783,0.25925926,0.31034483,0.2962963,0.0,0,1,0,2,0,0.13043478,0.52173913,0.34782609,2022-05-26
sa829058-AAA,Jamie Ritchie,PIT,29,AAA,4,150.10772893534346,0.0,0.0,0.05555556,0.25,0.83333333,0.33333333,0.33333333,0.5,0.33333333,0.0,0,0,0,0,0,0.33333333,0.33333333,0.33333333,2022-05-26
sa829062-AAA,Chris Rabago,DET,29,AAA,31,-15.03567545786612,0.35483871,0.0,0.15602837,0.09677419,0.26762246,0.125,0.07407407,0.19354839,0.07407407,0.0,0,0,0,0,0,0.26666667,0.53333333,0.2,2022-05-26
sa829082-AAA,Nick Tanielu,TEX,29,AAA,116,76.40819712959541,0.18965517,0.17431193,0.08928571,0.05172414,0.7151218,0.27710843,0.24770642,0.29310345,0.42201835,0.10526316,4,5,1,1,0,0.44705882,0.31764706,0.23529412,2022-05-26
sa829117-AAA,Stone Garrett,ARI,26,AAA,169,141.7443261833227,0.20710059,0.33103448,0.13963964,0.09467456,1.00643398,0.32673267,0.30344828,0.37195122,0.63448276,0.21153846,11,9,3,7,0,0.46846847,0.31531532,0.21621622,2022-05-26
sa829152-AAA,Brian O'Keefe,SEA,28,AAA,62,154.81350945747948,0.19354839,0.25490196,0.11646586,0.16129032,1.00411132,0.37837838,0.31372549,0.43548387,0.56862745,0.14285714,2,5,1,1,0,0.35897436,0.41025641,0.23076923,2022-05-26
sa829199-AAA,Roberto Ramos,BOS,27,AAA,75,100.67298296578753,0.42666667,0.24193549,0.19749216,0.16,0.73935484,0.26923077,0.17741935,0.32,0.41935484,0.26666667,4,3,0,0,0,0.5,0.36666667,0.13333333,2022-05-26
sa829387-AAA,Cristian Santana,CIN,25,AAA,138,127.93524658873456,0.1884058,0.10317461,0.12921348,0.07971014,0.82781229,0.40206186,0.33333333,0.39130435,0.43650794,0.10714286,3,4,0,0,1,0.29473684,0.44210526,0.26315789,2022-05-26
sa829401-AAA,Will Toffey,PHI,27,AAA,111,92.3731037757172,0.35135135,0.13333333,0.15654206,0.16216216,0.67878788,0.35294118,0.2,0.34545455,0.33333333,0.0,0,6,3,4,2,0.35294118,0.49019608,0.15686275,2022-05-26
sa829481-AAA,Tyler Hill,COL,26,AAA,8,11.314313414048671,0.125,0.0,0.06896552,0.125,0.39285714,0.16666667,0.14285714,0.25,0.14285714,0.0,0,0,0,0,0,0.33333333,0.5,0.16666667,2022-05-26
sa829494-AAA,Michael Cantu,SDP,26,AAA,2,114.22925407097028,0.0,0.0,0.375,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,2022-05-26
sa829667-AAA,Mike Rivera,CLE,26,AAA,43,79.54356706865045,0.3255814,0.06060606,0.1,0.1627907,0.62156448,0.33333333,0.21212121,0.34883721,0.27272727,0.0,0,0,1,0,0,0.47368421,0.36842105,0.15789474,2022-05-26
sa829684-AAA,Chris Hudgins,BAL,26,AAA,23,9.114194796596207,0.52173913,0.05,0.1978022,0.08695652,0.3673913,0.25,0.1,0.2173913,0.15,0.0,0,1,0,0,0,0.25,0.625,0.125,2022-05-26
sa829756-AAA,Tristan Gray,TBR,26,AAA,136,96.54917768585754,0.39705882,0.27049181,0.20522388,0.06617647,0.7548216,0.25423729,0.20491803,0.27941176,0.47540984,0.33333333,10,3,0,3,1,0.44117647,0.41176471,0.14705882,2022-05-26
sa829783-AAA,Quinn Brodey,NYM,26,AAA,84,33.8867721809123,0.29761905,0.16455697,0.1529052,0.05952381,0.51883665,0.17647059,0.15189873,0.20238095,0.3164557,0.25,3,2,1,7,1,0.22641509,0.56603774,0.20754717,2022-05-26
sa829836-AAA,Dalton Guthrie,PHI,26,AAA,90,84.06213748854285,0.2,0.08235294,0.14328358,0.03333333,0.67931262,0.35820896,0.28235294,0.31460674,0.36470588,0.0,0,7,0,3,1,0.34328358,0.43283582,0.2238806,2022-05-26
sa829837-AAA,Scott Manea,HOU,26,AAA,109,42.57375371697256,0.29357798,0.05494506,0.14224138,0.14678899,0.5133582,0.25,0.16483516,0.29357798,0.21978022,0.0,0,5,0,0,0,0.31578947,0.45614035,0.22807018,2022-05-26
sa829857-AAA,Bryson Brigman,MIA,27,AAA,120,29.825437416456648,0.26666667,0.09009009,0.11159737,0.06666667,0.48626126,0.21794872,0.17117117,0.225,0.26126126,0.06666667,2,4,0,1,1,0.38461538,0.48717949,0.12820513,2022-05-26
sa830303-AAA,Micker Adolfo,CHW,25,AAA,109,118.84192914019305,0.36697248,0.18,0.19714964,0.05504587,0.82259259,0.46551724,0.3,0.34259259,0.48,0.21428571,3,9,0,0,2,0.2295082,0.50819672,0.26229508,2022-05-26
sa830359-AAA,Andruw Monasterio,MIL,25,AAA,112,88.9190873862932,0.27678571,0.11340206,0.11184211,0.11607143,0.69118188,0.35294118,0.24742268,0.33035714,0.36082474,0.0,0,9,1,6,0,0.359375,0.390625,0.25,2022-05-26
sa857219-AAA,Gavin Collins,CLE,26,AAA,66,81.21074168542816,0.16666667,0.12068966,0.09623431,0.09090909,0.66976128,0.26086957,0.24137931,0.30769231,0.36206897,0.10526316,2,1,0,0,1,0.40425532,0.40425532,0.19148936,2022-05-26
sa857222-AAA,Jason Delay,PIT,27,AAA,67,86.51942104974638,0.14925373,0.08474576,0.09649123,0.10447761,0.67231638,0.30612245,0.25423729,0.33333333,0.33898305,0.0,0,3,1,1,0,0.34693878,0.46938776,0.18367347,2022-05-26
